07/11/2023|11:53|13:51|Outdoor Picnic  |Computer Lab C Annex  
05/07/2023|07:47|10:37|Study Group  |Campus Picnic Area East  
06/09/2023|17:06|18:59|Dinner with Friends  |Rooftop Lounge North  
08/09/2023|14:43|17:46|Lunch with Friends  |Classroom C East C
02/24/2023|15:03|18:26|Coding Workshop  |Science Lab B Downtown I
03/19/2023|20:01|22:24|Outdoor Picnic  |Rooftop Lounge Downtown  
07/06/2023|08:12|10:07|Gym Workout  |Student Center Downtown  
02/24/2023|15:59|17:26|Soccer Practice  |Lecture Hall D Annex 4
03/20/2023|18:03|18:31|Study Break  |Clubroom Downtown  
08/10/2023|06:10|07:06|Physics Lab D|Lecture Hall D Annex  
06/30/2023|19:50|21:40|Math Lecture  |Clubroom East  
03/13/2023|18:52|18:27|Study Session E|Campus Sports Field North G
02/22/2023|18:12|21:37|Guitar Practice  |Computer Lab C Downtown  
09/11/2023|18:49|18:15|Career Fair  |Library Study Room North  
03/14/2023|11:23|11:14|Soccer Practice  |Science Lab C North  
01/26/2023|19:03|20:52|Literature Class  |Science Lab C South  
04/26/2023|09:13|10:15|Campus Tour  |Theater Hall South  
04/02/2023|15:44|18:55|Gym Workout  |Campus Picnic Area South  
08/18/2023|13:55|14:20|Dinner with Friends  |Science Lab C Annex  
08/24/2023|11:58|12:46|Career Counseling I|Science Lab C East  
03/19/2023|07:11|08:41|Art Exhibition  |Classroom A North  
09/22/2023|14:41|17:48|Coding Workshop  |Campus Cafeteria Downtown  
07/04/2023|17:45|19:52|Gym Workout  |Classroom A Downtown C
07/14/2023|13:46|14:28|Campus Club Event  |Science Lab C East  
05/02/2023|10:55|12:33|Theater Rehearsal  |Science Lab A Annex  
09/27/2023|12:55|13:54|Campus Tour  |Classroom C South  
03/19/2023|19:06|21:59|Gym Workout 3|Science Lab A Annex  
07/01/2023|10:17|13:24|History Lecture  |Lecture Hall D South  
07/04/2023|19:54|21:27|History Class  |Art Studio West  
09/16/2023|11:20|12:18|Lunch Break  |Classroom C East  
08/10/2023|13:07|14:30|Chemistry Workshop  |Student Lounge West  
07/05/2023|06:01|09:25|Student Council Meeting  |Classroom A West  
09/29/2023|15:16|15:20|Lunch Break  |Lecture Hall A West  
07/27/2023|07:22|09:52|Physics Lab  |Lecture Hall D East  
08/12/2023|07:06|10:23|Math Lecture 2|Campus Fitness Center Annex  
03/08/2023|10:04|10:33|Soccer Practice C|Campus Cafeteria North  
07/30/2023|07:43|09:26|Art Workshop  |Classroom A Annex  
08/15/2023|11:46|12:46|Coding Workshop  |Classroom A Annex  
07/19/2023|11:21|14:58|Career Counseling  |Theater Hall West  
02/20/2023|16:35|16:30|Literature Class 9|Lecture Hall B West D
08/07/2023|09:12|09:13|Group Project Meeting  |Lecture Hall A North  
03/29/2023|07:25|10:33|Lunch Break  |Library Study Room East  
05/17/2023|17:43|18:34|Campus Club Event  |Campus Sports Court East  
04/02/2023|15:42|16:07|Math Lecture  |Art Gallery Downtown  
02/06/2023|11:51|12:59|Art Exhibition  |Campus Sports Field North  
03/23/2023|13:53|14:35|Dinner with Friends  |Rooftop Lounge Annex  
08/24/2023|19:42|21:55|Career Fair  |Campus Picnic Area North  
01/13/2023|14:11|17:10|Physics Lab  |Campus Cafeteria Annex  
04/12/2023|10:15|10:25|History Lecture J|Art Gallery North  
06/05/2023|19:14|19:53|Art Exhibition J|Campus Cafeteria Downtown  
03/20/2023|18:29|19:25|Dinner with Friends  |Career Services Office North  
05/05/2023|16:11|18:11|Coding Workshop  |Library North  
04/27/2023|17:45|19:55|History Class D|Science Building South  
04/28/2023|14:11|14:47|Art Class  |Science Lab C South  
05/14/2023|10:36|12:47|Chemistry Workshop  |Campus Picnic Area East  
09/27/2023|09:31|10:07|Soccer Practice  |Starting at Main Entrance East  
05/16/2023|14:13|17:33|Basketball Practice  |Rooftop Lounge Downtown  
04/15/2023|16:18|17:56|Outdoor Picnic  |Computer Lab C Downtown  
01/04/2023|19:42|20:01|Art Class  |Campus Fitness Center Annex  
05/03/2023|06:08|06:14|Math Lecture  |Lecture Hall C Annex A
09/09/2023|10:29|11:15|Study Group  |Starting at Main Entrance East  
05/15/2023|08:21|09:03|Lunch with Friends  |Campus Picnic Area South  
04/16/2023|09:19|09:52|Gym Workout  |Lecture Hall C East C
04/05/2023|08:19|08:11|Group Project Meeting  |Campus Cafeteria West  
05/08/2023|15:07|15:15|Guitar Practice  |Student Lounge East 3
09/18/2023|15:05|17:30|Soccer Practice  |Campus Cafeteria West  
03/09/2023|11:08|13:44|Coding Workshop  |Lecture Hall D East  
03/18/2023|09:40|12:16|Study Session  |Lecture Hall B East  
05/03/2023|15:18|15:59|Study Session  |Campus Sports Field Downtown  
07/13/2023|14:01|15:12|Dinner with Friends  |Computer Lab B West  
06/07/2023|11:55|13:26|Psychology Lecture  |Student Center West  
09/25/2023|06:32|09:05|Guitar Practice  |Library South  
06/07/2023|20:18|20:56|Psychology Lecture  |Library Study Room South 1
05/10/2023|15:41|17:44|Coding Workshop  |Campus Sports Field Downtown  
08/16/2023|18:00|19:13|History Class  |Science Lab B South  
08/17/2023|14:50|16:50|Outdoor Picnic  |Art Gallery West  
07/23/2023|14:18|15:21|History Lecture  |Campus Sports Court Downtown  
04/14/2023|07:23|09:54|Math Lecture 6|Art Studio South  
05/30/2023|12:25|15:14|Outdoor Picnic  |Campus Fitness Center East C
05/02/2023|14:59|15:11|Psychology Lecture  |Campus Cafeteria Downtown  
04/27/2023|10:02|11:59|Physics Lecture  |Campus Cafeteria Annex E
05/17/2023|16:42|19:08|Art Class  |Campus Fitness Center East  
05/02/2023|14:06|16:01|Psychology Lecture 9|Art Gallery North  
04/13/2023|10:01|12:58|Career Counseling 6|Lecture Hall D East  
06/12/2023|20:42|20:38|History Class  |Science Lab C Downtown  
08/27/2023|12:35|14:16|Group Project Meeting  |Computer Lab B South  
06/03/2023|18:30|18:54|Study Session  |Science Lab A West  
09/13/2023|19:03|22:12|Study Session  |Science Lab C Downtown D
02/25/2023|09:47|11:00|Career Fair  |Science Lab A North  
01/21/2023|07:53|10:01|Movie Night  |Computer Lab B South  
04/02/2023|07:04|10:02|Campus Club Event  |Campus Sports Field Downtown K
01/19/2023|13:56|13:52|Campus Tour  |Rooftop Lounge East  
06/19/2023|15:16|17:23|Guitar Practice I|Campus Sports Court North F
07/17/2023|13:18|15:51|Art Exhibition H|Starting at Main Entrance Downtown C
04/17/2023|08:40|10:01|Study Break  |Library Study Room North  
05/11/2023|06:39|06:05|Physics Lecture  |Art Gallery South  
04/08/2023|14:41|14:52|Study Break  |Classroom C East  
02/22/2023|14:15|17:41|Lunch Break F|Computer Lab B South  
01/09/2023|19:42|21:52|History Lecture  |Science Lab A South  
07/22/2023|19:15|20:22|Club Meeting  |Library Study Room South 3
04/02/2023|06:33|07:21|Art Exhibition  |Campus Coffee Shop Annex  
07/27/2023|13:20|16:17|Physics Lecture I|Classroom A West A
03/11/2023|19:22|22:51|History Class  |Student Center Downtown  
05/03/2023|09:24|12:18|Study Break  |Science Lab C North  
04/11/2023|18:14|19:02|Physics Lecture  |Campus Cafeteria South  
03/01/2023|12:46|13:48|Lunch Break  |Science Lab A Annex K
09/29/2023|06:23|08:33|Student Council Meeting  |Science Lab C South  
02/01/2023|19:53|20:49|Physics Lecture F|Library Study Room Downtown G
07/26/2023|06:21|08:01|Outdoor Picnic  |Science Building North  
07/05/2023|15:02|18:54|Campus Club Event  |Student Center Annex  
04/07/2023|20:31|23:09|Art Exhibition  |Computer Lab B East 8
09/22/2023|16:47|19:09|Chemistry Workshop  |Music Room Annex E
05/23/2023|11:22|13:58|Lunch Break  |Classroom C Downtown  
02/03/2023|13:40|13:22|Study Session  |Science Lab C Annex  
07/29/2023|09:23|10:23|Art Exhibition 2|Campus Coffee Shop East 1
07/05/2023|08:44|10:30|Theater Rehearsal  |Lecture Hall B East  
04/09/2023|14:25|14:03|Art Class  |Computer Lab C Annex 7
04/14/2023|15:53|15:20|Study Break  |Music Room South  
05/29/2023|20:46|22:24|Chemistry Lab  |Classroom C East  
08/05/2023|13:31|16:22|Basketball Practice  |Computer Lab C Annex I
07/09/2023|14:48|15:53|Group Project Meeting  |Classroom A South  
03/18/2023|13:32|13:31|Lunch Break  |Science Lab C South  
05/11/2023|06:33|06:09|Coding Workshop  |Campus Fitness Center Annex  
06/18/2023|18:05|18:40|History Class  |Career Services Office North  
03/20/2023|14:26|16:08|Networking Event  |Campus Cafeteria North  
05/23/2023|19:55|20:05|Study Group 7|Campus Sports Court Annex  
05/27/2023|11:52|14:47|History Class  |Lecture Hall D Downtown  
08/06/2023|11:47|12:24|Soccer Practice  |Lecture Hall B Annex  
07/01/2023|14:38|14:34|Psychology Lecture  |Campus Cafeteria West 3
08/05/2023|07:06|10:29|Math Lecture  |Lecture Hall B South  
03/17/2023|18:15|21:42|Campus Tour  |Classroom C Downtown  
05/25/2023|15:48|15:56|Study Break  |Campus Picnic Area South  
08/17/2023|07:48|10:34|Art Workshop 7|Science Lab C Annex  
07/08/2023|17:04|19:01|Physics Lab B|Art Gallery South  
02/22/2023|12:22|15:48|Physics Lab  |Campus Sports Court Downtown  
08/13/2023|18:56|19:30|Soccer Practice  |Rooftop Lounge Annex  
07/27/2023|13:27|14:07|Chemistry Lab  |Library Annex  
06/28/2023|16:52|17:56|Study Session  |Art Gallery South  
06/03/2023|13:26|15:14|Physics Lecture  |Student Center Downtown E
01/30/2023|12:13|12:57|History Lecture  |Career Services Office North A
04/03/2023|19:23|20:48|Club Meeting  |Rooftop Lounge North  
07/07/2023|08:37|09:12|Chemistry Lab  |Lecture Hall A South  
04/05/2023|20:17|23:40|English Literature Seminar  |Campus Fitness Center South  
02/07/2023|09:16|10:37|Soccer Practice  |Lecture Hall C Downtown  
01/29/2023|15:47|18:21|Dinner with Friends  |Student Lounge East  
08/09/2023|16:32|19:14|Lunch with Friends  |Campus Sports Court North L
04/14/2023|16:22|18:04|Physics Lecture  |Science Lab C Downtown  
08/07/2023|17:11|18:09|Campus Club Event  |Music Room North  
01/02/2023|11:18|14:30|Club Meeting  |Library Study Room South  
05/21/2023|12:45|12:19|Study Session  |Computer Lab B East  
08/25/2023|10:25|11:11|Physics Lab  |Music Room South  
04/11/2023|07:23|08:31|Outdoor Picnic  |Campus Cafeteria South  
08/18/2023|09:27|10:35|Movie Night  |Campus Fitness Center Downtown  
02/03/2023|11:10|14:40|Coding Workshop  |Science Lab A Downtown  
02/08/2023|10:15|11:11|Biology Lecture  |Starting at Main Entrance West  
01/05/2023|19:57|20:10|History Lecture  |Campus Fitness Center Annex  
01/12/2023|06:24|07:46|Chemistry Lab  |Clubroom Annex  
04/02/2023|18:19|20:22|Physics Lecture K|Campus Coffee Shop South  
06/22/2023|18:14|19:21|Art Exhibition  |Campus Picnic Area North I
08/09/2023|13:57|13:44|Dinner with Friends  |Campus Coffee Shop North  
05/27/2023|12:12|12:31|Psychology Lecture  |Art Gallery Downtown  
04/10/2023|19:56|21:49|Networking Event  |Lecture Hall C Annex  
03/20/2023|12:42|12:44|Movie Night  |Computer Lab B North  
07/03/2023|20:10|23:54|Lunch Break 3|Science Lab B Annex  
05/02/2023|10:01|13:51|Art Exhibition  |Campus Cafeteria South  
05/03/2023|06:43|06:00|Soccer Practice  |Clubroom West  
05/31/2023|19:50|22:29|Club Meeting H|Science Lab C North 1
05/18/2023|13:54|16:36|Guitar Practice 1|Campus Coffee Shop South 2
06/09/2023|20:45|22:16|Campus Club Event  |Science Lab C North  
01/05/2023|06:21|08:56|Art Class  |Computer Lab C West  
06/05/2023|08:25|08:47|Coding Workshop 9|Science Building South  
06/03/2023|16:43|16:51|Lunch with Friends 3|Clubroom Annex  
08/04/2023|13:49|14:48|Literature Class  |Science Lab A West 2
05/07/2023|16:12|17:03|History Lecture  |Science Building North  
08/31/2023|20:11|21:02|Group Project Meeting  |Lecture Hall A East  
03/11/2023|17:05|18:45|Lunch with Friends E|Campus Cafeteria South  
05/30/2023|18:18|18:55|History Class  |Lecture Hall D South  
06/24/2023|15:07|18:30|Campus Club Event 9|Lecture Hall B East  
04/26/2023|20:42|20:54|Outdoor Picnic  |Theater Hall North  
02/26/2023|10:37|12:56|Study Break D|Library Study Room South  
01/23/2023|07:46|07:47|Chemistry Lab  |Science Lab A East  
03/08/2023|15:09|16:10|Coding Workshop  |Lecture Hall A East  
07/02/2023|15:44|17:30|Chemistry Workshop B|Computer Lab B East  
05/01/2023|14:20|17:53|Literature Class  |Library Downtown  
09/16/2023|13:33|13:56|Guitar Practice  |Student Center West  
03/18/2023|20:13|22:33|Group Project Meeting  |Science Lab A Annex  
05/02/2023|13:34|16:28|Theater Rehearsal 9|Art Gallery East  
05/27/2023|18:34|20:32|English Literature Seminar  |Student Center North  
03/10/2023|19:57|19:06|Art Exhibition  |Science Lab C East  
09/03/2023|12:10|14:06|Literature Class  |Campus Picnic Area Downtown  
05/26/2023|18:47|21:03|Career Fair  |Lecture Hall D East  
06/26/2023|20:02|20:27|Soccer Practice  |Campus Cafeteria West  
09/25/2023|12:12|14:18|Dinner with Friends  |Campus Coffee Shop South  
06/24/2023|20:27|21:29|Campus Tour  |Campus Cafeteria Annex  
06/23/2023|09:34|12:41|Group Project Meeting  |Theater Hall Downtown  
03/04/2023|20:07|22:09|Math Lecture  |Campus Cafeteria East  
05/07/2023|19:11|19:44|Student Council Meeting 5|Lecture Hall C North  
05/03/2023|20:38|23:36|Art Class 3|Computer Lab C Downtown  
08/19/2023|10:41|13:54|Physics Lecture  |Music Room Annex  
03/08/2023|11:42|12:51|Psychology Lecture  |Campus Sports Field South  
07/18/2023|11:06|13:43|Physics Lab L|Campus Cafeteria East  
05/02/2023|06:40|06:19|Lunch with Friends  |Lecture Hall D Annex  
09/23/2023|15:55|15:23|Theater Rehearsal  |Starting at Main Entrance Annex  
05/29/2023|17:54|17:39|Lunch Break  |Lecture Hall A Downtown  
03/06/2023|12:22|15:39|Basketball Practice  |Art Studio Annex  
09/16/2023|08:11|11:36|History Lecture I|Science Lab B West  
08/03/2023|09:42|12:48|Art Exhibition  |Science Lab C South  
08/21/2023|10:05|13:43|Group Project Meeting  |Music Room South H
07/26/2023|07:30|07:18|Chemistry Lab  |Campus Cafeteria Annex  
06/11/2023|15:46|18:06|Guitar Practice  |Classroom C Annex  
06/06/2023|16:00|18:18|History Lecture  |Campus Fitness Center West  
03/13/2023|07:34|08:22|Biology Lecture  |Clubroom West  
09/20/2023|13:50|13:10|Physics Lab  |Theater Hall Downtown  
01/17/2023|18:42|20:29|Dinner with Friends  |Lecture Hall B South 4
02/23/2023|15:02|15:16|Literature Class  |Campus Fitness Center East G
01/06/2023|15:48|17:34|English Literature Seminar  |Library Study Room South  
01/22/2023|08:14|11:40|Gym Workout  |Campus Sports Court Downtown  
07/01/2023|12:41|14:17|Biology Lecture 4|Classroom A North  
06/27/2023|13:34|13:28|Math Lecture  |Music Room Downtown H
06/25/2023|18:01|20:25|Club Meeting  |Music Room South  
09/10/2023|14:07|16:45|Lunch with Friends  |Lecture Hall D Annex  
05/11/2023|07:48|08:05|Movie Night L|Lecture Hall D Annex C
01/17/2023|10:54|11:03|Movie Night  |Campus Cafeteria Annex  
09/13/2023|16:57|16:32|Guitar Practice J|Lecture Hall D West  
03/17/2023|16:30|19:41|Guitar Practice  |Library Study Room East  
04/04/2023|10:35|11:01|Art Class  |Science Lab C Downtown  
02/22/2023|08:09|08:43|Campus Club Event  |Lecture Hall D West  
05/20/2023|19:43|21:23|Club Meeting  |Campus Cafeteria Downtown  
04/13/2023|13:14|14:33|Art Exhibition  |Rooftop Lounge North  
09/15/2023|07:53|10:47|Group Project Meeting  |Library Study Room East K
06/06/2023|14:08|15:54|Physics Lecture  |Campus Picnic Area Annex G
01/18/2023|07:22|08:32|Group Project Meeting  |Science Building Annex  
05/07/2023|18:27|20:17|Club Meeting  |Rooftop Lounge Annex  
03/23/2023|12:59|15:35|Physics Lecture  |Campus Sports Court Downtown  
07/23/2023|11:19|11:24|Movie Night  |Campus Cafeteria East  
08/21/2023|11:26|13:48|Chemistry Lab I|Campus Sports Court North  
02/27/2023|09:41|11:39|English Literature Seminar  |Art Studio Downtown  
08/10/2023|07:36|09:25|Biology Lecture  |Music Room East  
06/15/2023|15:52|18:35|Career Fair  |Theater Hall West 8
08/03/2023|07:47|07:42|Career Fair 9|Campus Fitness Center South  
09/22/2023|15:55|16:06|Movie Night  |Lecture Hall B Annex C
03/16/2023|15:26|15:38|Physics Lecture  |Campus Fitness Center Annex  
02/22/2023|18:32|19:17|Art Workshop  |Science Lab B West  
03/05/2023|14:02|14:29|Guitar Practice  |Library Study Room West C
05/18/2023|14:52|14:36|Outdoor Picnic  |Library Study Room East  
04/26/2023|07:07|08:36|Student Council Meeting 9|Student Lounge East  
06/09/2023|10:57|12:51|Lunch Break  |Lecture Hall D North  
05/21/2023|19:50|19:38|Gym Workout  |Campus Sports Court North  
07/08/2023|15:59|16:20|Outdoor Picnic  |Campus Fitness Center North  
08/25/2023|11:47|14:10|Biology Lecture  |Campus Fitness Center West  
05/05/2023|15:39|17:10|Math Lecture  |Campus Coffee Shop North  
05/01/2023|06:56|06:45|Study Session  |Library Study Room Annex J
01/27/2023|07:10|07:19|History Lecture  |Campus Cafeteria Annex  
06/27/2023|17:44|20:46|Guitar Practice  |Campus Sports Court Downtown  
01/11/2023|08:39|11:02|Biology Lecture J|Art Studio West  
07/12/2023|09:58|09:13|Dinner with Friends J|Science Building North  
03/05/2023|17:30|19:32|Career Counseling  |Lecture Hall B West  
06/05/2023|17:50|19:48|Basketball Practice 5|Starting at Main Entrance North  
03/18/2023|18:14|18:38|Dinner with Friends  |Art Gallery Downtown  
02/20/2023|19:01|22:01|English Literature Seminar  |Campus Picnic Area Downtown  
08/12/2023|17:20|20:01|Art Class 1|Theater Hall Annex  
02/21/2023|12:52|12:32|Movie Night  |Science Lab A Annex  
01/13/2023|10:12|13:06|Chemistry Workshop  |Campus Cafeteria West  
04/15/2023|11:23|14:46|Study Group  |Campus Cafeteria East  
05/14/2023|06:46|09:43|Career Fair J|Classroom C South  
05/23/2023|15:05|18:29|Chemistry Lab  |Campus Cafeteria West  
05/26/2023|12:42|12:36|Coding Workshop  |Campus Sports Field East  
08/20/2023|17:00|17:09|Study Break  |Science Lab B South  
01/18/2023|19:25|21:18|Study Session  |Lecture Hall C South  
02/15/2023|08:38|08:21|Study Break 2|Lecture Hall A West  
05/19/2023|09:53|11:43|Art Class 9|Campus Cafeteria Annex  
03/06/2023|14:07|16:12|Gym Workout  |Campus Cafeteria Annex  
04/30/2023|13:18|16:12|Lunch with Friends 3|Career Services Office Downtown  
05/21/2023|09:28|09:11|Club Meeting H|Art Gallery Downtown  
09/22/2023|14:46|14:18|Literature Class 7|Art Gallery East  
05/28/2023|11:02|11:04|Biology Lecture  |Campus Cafeteria Downtown  
09/15/2023|20:03|20:58|Study Group  |Lecture Hall B Downtown  
08/24/2023|09:07|11:26|Guitar Practice  |Starting at Main Entrance North 9
07/28/2023|06:03|08:44|Psychology Lecture  |Clubroom North J
01/08/2023|20:40|20:33|Biology Lecture  |Lecture Hall B South  
04/22/2023|12:05|14:31|Networking Event  |Career Services Office Annex  
01/10/2023|20:33|20:05|Math Lecture G|Computer Lab B Downtown  
02/11/2023|07:11|09:18|Career Counseling  |Career Services Office South  
07/19/2023|11:50|11:33|Campus Club Event  |Campus Picnic Area North  
01/31/2023|08:30|10:44|Coding Workshop  |Campus Fitness Center Downtown  
02/18/2023|18:41|21:30|Campus Tour  |Science Lab B Downtown  
01/23/2023|06:57|09:18|History Lecture 2|Campus Fitness Center Annex  
07/26/2023|16:41|16:17|Lunch with Friends  |Art Studio Annex  
01/16/2023|10:06|12:27|Study Group  |Lecture Hall A North  
04/09/2023|07:26|07:37|Theater Rehearsal  |Student Lounge Downtown  
